Student_ID,Linguistic,Musical,Bodily,Logical_Mathematical,Spatial_Visualization,Interpersonal,Intrapersonal,Naturalist
S2833,14,8,5,18,11,18,17,6
S2834,13,8,5,18,13,17,17,6
S2835,12,8,6,18,14,19,17,6
S2836,11,8,6,17,12,20,17,6
S2837,12,8,5,17,13,19,17,6
S2838,14,8,5,17,14,18,17,6
S2839,13,8,6,17,12,17,17,6
S2840,12,8,6,17,11,19,17,6
S2841,11,5,5,17,13,20,17,6
S2842,14,5,5,17,14,19,17,6
S2843,13,5,6,17,12,18,17,6
S2844,12,5,6,17,13,17,17,6
S2845,11,5,5,17,14,19,17,6
S2846,14,5,5,17,12,20,17,6
S2847,13,5,6,15,11,19,17,6
S2848,12,5,6,15,13,18,17,6
S2849,11,5,7,15,14,17,17,6
S2850,12,5,7,15,11,19,17,6
S2851,12,5,10,17,7,15,11,5
S2852,12,6,9,17,7,15,11,6
S2853,12,8,7,17,7,15,11,7
S2854,12,7,6,17,7,15,11,5
S2855,12,5,10,17,7,15,11,6
S2856,12,6,9,17,7,15,11,7
S2857,12,8,7,17,7,15,11,5
S2858,12,7,6,17,7,15,11,6
S2859,12,5,10,17,7,15,11,7
S2860,12,6,9,17,7,15,11,5
S2861,12,8,7,17,7,15,11,6
S2862,12,7,6,17,7,15,11,7
S2863,12,5,10,17,9,15,11,5
S2864,12,6,9,16,9,15,11,6
S2865,12,8,7,16,9,15,11,7
S2866,12,7,6,16,9,15,11,5
S2867,12,5,10,16,9,15,11,6
S2868,12,6,9,16,9,15,11,7
S2869,12,8,7,16,9,15,11,5
S2870,12,7,6,16,9,15,11,6
S2871,12,5,10,16,9,15,11,7
S2872,12,6,9,16,8,15,11,5
S2873,12,8,7,16,8,15,11,6
S2874,12,7,6,16,8,15,11,7
S2875,12,5,10,15,8,15,11,5
S2876,12,6,9,15,8,15,11,6
S2877,12,8,7,15,8,15,11,7
S2878,12,7,6,15,8,15,11,5
S2879,12,5,10,15,8,15,11,6
S2880,12,6,9,15,8,15,11,7
S2881,12,8,7,15,8,15,11,5
S2882,12,7,6,15,8,15,11,6
S2883,12,5,10,15,8,15,11,7
S2884,12,6,9,15,8,15,11,5
S2885,12,8,7,15,6,15,11,6
S2886,12,7,6,15,6,15,11,7
S2887,12,5,10,15,6,15,11,5
S2888,12,6,9,15,6,15,11,6
S2889,12,8,7,15,6,15,11,7
S2890,12,7,6,15,6,15,11,5
S2891,12,5,10,15,6,15,11,6
S2892,12,6,9,19,6,15,11,7
S2893,12,8,7,19,6,15,11,5
S2894,12,7,6,19,6,15,11,6
S2895,12,5,10,19,5,15,11,7
S2896,12,6,9,19,5,15,11,5
S2897,12,8,7,19,5,15,11,6
S2898,12,7,6,19,5,15,11,7
S2899,12,8,6,19,5,15,11,5
S2900,12,9,7,19,5,15,11,6
S2901,11,5,10,19,8,19,18,6
S2902,12,5,9,18,8,19,18,6
S2903,13,6,7,19,8,19,18,6
S2904,14,6,6,18,8,19,18,6
S2905,11,7,10,19,8,19,18,6
S2906,12,7,9,18,8,19,18,6
S2907,13,8,7,19,8,19,18,6
S2908,14,8,10,18,8,19,18,6
S2909,11,9,9,19,8,19,18,6
S2910,12,9,7,18,8,19,18,6
S2911,13,5,6,19,8,19,18,6
S2912,14,5,10,18,8,17,16,6
S2913,11,6,9,19,8,17,16,6
S2914,12,6,7,18,8,17,16,6
S2915,13,7,10,19,8,17,16,6
S2916,14,7,9,18,8,17,16,6
S2917,11,8,7,19,8,17,16,6
S2918,12,8,6,18,8,17,16,6
S2919,13,9,10,19,8,17,16,6
S2920,14,9,9,18,8,17,16,6
S2921,11,5,7,19,8,17,16,6
S2922,12,5,10,18,8,17,19,6
S2923,13,6,10,19,8,17,19,6
S2924,14,6,6,18,8,17,19,6
S2925,11,7,6,19,8,17,19,6
S2926,12,7,10,18,8,17,19,6
S2927,13,8,9,19,8,16,19,6
S2928,14,8,7,18,8,16,19,6
S2929,11,9,6,19,8,16,19,6
S2930,12,9,10,18,8,16,19,6
S2931,13,5,9,19,8,16,19,6
S2932,14,5,7,18,8,16,19,6
S2933,11,6,6,19,8,16,19,6
S2934,12,6,6,18,8,16,20,6
S2935,13,7,6,19,8,16,20,6
S2936,14,7,10,18,8,16,20,6
S2937,11,8,9,19,8,16,20,6
S2938,12,8,7,18,8,16,20,6
S2939,13,9,6,19,8,16,20,6
S2940,14,9,10,18,8,16,20,6
S2941,11,5,9,19,8,16,20,6
S2942,12,5,10,18,8,15,20,6
S2943,13,6,9,19,8,15,20,6
S2944,14,6,7,18,8,15,20,6
S2945,11,7,6,19,8,15,20,6
S2946,12,7,10,18,8,15,20,6
S2947,13,8,9,19,8,15,20,6
S2948,14,8,7,18,8,15,20,6
S2949,13,9,6,19,8,15,20,6
S2950,11,9,6,18,8,15,20,6
S2951,19,7,11,16,12,17,17,7
S2952,18,8,12,16,13,18,17,6
S2953,17,6,13,16,12,19,17,8
S2954,16,8,14,16,13,18,17,7
S2955,15,7,13,16,12,20,17,6
S2956,20,8,12,16,13,19,17,8
S2957,15,6,11,16,12,18,17,7
S2958,16,8,11,16,13,17,17,6
S2959,17,7,12,16,12,16,17,8
S2960,18,8,13,16,13,15,17,7
S2961,19,6,14,16,12,17,17,6
S2962,20,8,13,16,13,18,17,8
S2963,19,7,12,16,12,19,17,7
S2964,18,8,11,16,13,18,17,6
S2965,17,6,11,16,12,20,17,8
S2966,16,8,12,16,13,19,17,7
S2967,15,7,13,16,12,18,17,6
S2968,20,8,14,16,13,17,17,8
S2969,15,6,13,15,12,16,17,7
S2970,16,8,12,15,13,15,17,6
S2971,17,7,11,15,12,18,17,8
S2972,18,8,11,15,13,17,17,7
S2973,19,6,12,15,12,18,17,6
S2974,20,8,13,15,13,19,17,8
S2975,19,7,14,15,12,18,17,7
S2976,18,8,13,15,13,20,17,6
S2977,17,6,12,15,12,19,17,8
S2978,16,8,11,15,13,18,17,7
S2979,15,7,11,15,12,17,17,6
S2980,20,8,12,15,13,16,17,8
S2981,15,6,13,15,12,15,17,7
S2982,16,8,14,15,13,17,17,6
S2983,17,7,13,15,12,18,17,8
S2984,18,8,12,15,13,19,17,7
S2985,19,6,11,15,12,18,17,6
S2986,20,8,11,18,13,20,17,8
S2987,19,7,12,18,12,19,17,7
S2988,18,8,13,18,13,18,17,6
S2989,17,6,14,18,12,17,17,8
S2990,16,8,13,18,13,16,17,7
S2991,15,7,12,18,12,15,17,6
S2992,20,8,11,18,13,17,17,8
S2993,15,6,12,18,12,18,17,7
S2994,16,8,11,18,13,19,17,6
S2995,17,7,11,18,12,18,17,8
S2996,18,8,12,18,13,20,17,7
S2997,19,6,13,18,12,19,17,6
S2998,20,8,14,18,13,18,17,8
S2999,16,9,13,18,14,17,17,9
S3000,18,7,12,18,11,16,17,6
S3001,12,5,7,20,5,16,20,5
S3002,11,6,6,17,9,15,19,6
S3003,13,7,5,16,7,17,18,7
S3004,14,5,8,19,6,18,17,5
S3005,11,6,9,15,6,20,16,6
S3006,12,7,6,18,7,16,15,7
S3007,11,5,5,19,5,15,20,5
S3008,13,6,9,16,9,17,19,6
S3009,14,7,7,17,7,18,18,7
S3010,11,8,6,16,6,20,17,8
S3011,12,9,5,19,6,16,16,9
S3012,11,10,9,15,7,15,15,10
S3013,13,8,6,18,5,17,20,8
S3014,14,9,5,19,9,18,19,9
S3015,11,10,9,16,7,20,18,10
S3016,12,8,9,17,6,16,17,8
S3017,11,9,6,16,6,15,16,9
S3018,13,10,5,19,6,17,15,10
S3019,14,8,9,15,6,18,20,8
S3020,11,9,7,18,5,20,19,9
S3021,12,10,6,19,9,16,18,10
S3022,11,6,6,16,7,15,17,6
S3023,13,6,9,17,6,17,16,6
S3024,14,6,6,16,6,18,15,6
S3025,11,6,5,19,5,20,20,6
S3026,12,6,9,15,9,16,19,6
S3027,11,6,7,18,7,15,18,6
S3028,13,6,6,19,6,17,17,6
S3029,14,6,6,16,6,18,16,6
S3030,11,5,9,20,6,20,15,9
S3031,12,9,6,19,6,16,20,6
S3032,11,7,5,18,9,15,19,5
S3033,13,6,9,17,9,17,18,9
S3034,14,6,7,15,9,18,17,7
S3035,11,7,9,16,9,20,16,7
S3036,12,8,9,15,9,16,15,8
S3037,11,8,9,20,9,15,20,8
S3038,13,8,9,19,9,17,19,8
S3039,14,8,6,18,9,18,18,8
S3040,11,8,5,17,9,20,17,8
S3041,12,8,9,15,9,16,16,8
S3042,11,8,7,16,9,15,15,8
S3043,13,8,8,15,10,17,20,8
S3044,14,9,7,20,8,18,19,9
S3045,11,9,6,19,7,20,18,9
S3046,12,9,5,18,6,16,17,9
S3047,11,9,9,17,5,15,16,9
S3048,13,9,8,15,10,17,15,9
S3049,14,9,7,16,9,18,17,9
S3050,11,9,5,15,7,20,15,9
S3051,11,5,12,11,12,5,18,20
S3052,12,6,12,12,12,6,19,20
S3053,13,7,13,13,12,7,20,20
S3054,14,5,13,14,12,8,17,15
S3055,11,6,14,11,12,9,16,18
S3056,12,7,14,11,12,10,15,19
S3057,13,5,11,12,12,9,18,20
S3058,14,6,11,12,12,8,19,17
S3059,11,7,12,14,12,7,20,20
S3060,12,8,12,11,12,6,17,15
S3061,13,9,13,12,12,5,16,18
S3062,14,10,13,11,12,5,15,19
S3063,11,8,14,14,12,6,18,20
S3064,12,9,14,11,12,7,19,17
S3065,13,10,11,12,12,8,20,20
S3066,14,8,11,11,12,9,17,15
S3067,11,9,12,14,12,10,16,18
S3068,12,10,12,11,12,9,15,19
S3069,13,8,13,12,14,8,20,20
S3070,14,9,13,11,14,7,15,17
S3071,11,10,14,11,14,6,18,19
S3072,12,6,14,11,14,5,19,15
S3073,13,5,11,14,14,5,20,18
S3074,14,5,11,11,14,6,17,19
S3075,11,6,12,12,14,7,20,20
S3076,12,7,12,12,14,8,15,17
S3077,13,8,13,12,14,9,18,19
S3078,14,6,13,12,14,10,19,15
S3079,11,6,14,14,14,9,20,18
S3080,12,6,14,11,14,8,17,19
S3081,13,5,11,12,14,7,20,20
S3082,14,5,11,12,11,6,15,17
S3083,11,6,12,12,11,5,18,19
S3084,12,7,12,12,11,5,19,15
S3085,13,8,13,12,11,6,20,18
S3086,14,8,13,12,11,7,17,19
S3087,11,6,14,12,11,8,19,20
S3088,12,5,14,12,11,9,15,17
S3089,13,5,11,13,11,10,18,15
S3090,14,6,11,13,11,9,19,15
S3091,11,7,12,13,11,8,20,15
S3092,12,8,12,13,11,7,17,18
S3093,13,8,13,13,11,6,15,19
S3094,14,9,13,13,11,5,18,20
S3095,11,6,14,13,11,10,19,17
S3096,12,5,14,13,11,9,20,15
S3097,13,5,11,13,11,8,17,18
S3098,14,6,11,13,11,7,19,19
S3099,11,7,11,13,11,6,18,20
S3100,12,8,11,13,11,5,16,17
S3101,15,12,18,11,12,20,5,5
S3102,18,13,19,12,12,20,6,6
S3103,19,14,20,13,12,20,7,7
S3104,20,11,17,14,12,20,5,5
S3105,17,12,16,13,12,20,6,6
S3106,20,13,15,12,12,20,8,7
S3107,15,14,18,11,12,20,9,5
S3108,18,11,19,11,12,20,10,6
S3109,19,12,20,12,12,20,8,7
S3110,20,13,17,13,12,20,9,8
S3111,17,14,16,14,12,20,10,9
S3112,15,11,15,13,12,20,8,10
S3113,18,12,18,12,12,20,9,8
S3114,19,13,19,11,12,20,10,9
S3115,20,14,20,11,12,20,8,10
S3116,17,11,17,12,12,20,9,8
S3117,19,12,16,13,12,19,10,9
S3118,19,13,15,14,12,19,8,10
S3119,19,14,20,13,14,19,9,8
S3120,15,11,19,12,14,19,10,9
S3121,18,12,15,11,14,19,8,10
S3122,19,13,18,11,14,19,9,6
S3123,20,14,19,12,14,19,10,6
S3124,17,11,20,13,14,19,6,7
S3125,19,12,20,14,14,19,8,5
S3126,15,13,20,13,14,19,9,6
S3127,18,14,19,12,14,19,10,8
S3128,19,11,15,11,14,19,8,6
S3129,20,12,18,11,14,19,9,5
S3130,17,13,19,12,14,19,10,7
S3131,19,14,20,13,14,19,6,5
S3132,15,11,19,14,11,19,8,6
S3133,18,12,20,13,12,19,9,8
S3134,19,13,20,12,11,19,10,7
S3135,20,14,19,11,12,15,8,7
S3136,17,11,19,11,11,15,9,5
S3137,15,12,19,12,13,15,10,6
S3138,15,13,19,13,11,15,9,8
S3139,15,14,19,14,11,15,9,7
S3140,15,11,15,13,14,15,9,5
S3141,18,12,18,12,11,15,9,6
S3142,19,13,18,11,11,15,9,8
S3143,20,14,19,11,11,15,7,8
S3144,17,11,19,12,13,15,5,9
S3145,15,12,19,13,11,15,6,7
S3146,18,13,15,14,11,15,7,5
S3147,19,14,18,13,11,15,5,6
S3148,20,11,19,12,11,15,6,8
S3149,17,12,19,11,11,15,8,9
S3150,15,11,16,12,11,15,9,6
S3151,20,19,15,12,5,11,12,6
S3152,19,19,16,11,6,11,12,7
S3153,18,19,17,13,7,11,12,5
S3154,17,19,18,14,5,11,12,6
S3155,16,19,20,12,6,11,12,6
S3156,15,19,19,12,7,11,12,7
S3157,19,19,16,12,5,11,12,5
S3158,18,19,17,12,6,11,12,6
S3159,17,19,18,12,7,11,12,6
S3160,16,19,19,12,8,11,12,7
S3161,20,19,15,12,9,11,12,5
S3162,19,19,16,12,10,11,12,6
S3163,18,19,17,12,8,11,12,7
S3164,17,19,18,12,9,11,12,6
S3165,16,19,20,12,10,11,12,7
S3166,15,19,19,12,8,11,12,5
S3167,19,19,16,12,9,11,12,6
S3168,18,19,17,12,10,11,12,6
S3169,17,19,18,14,8,11,14,7
S3170,16,19,19,14,9,11,14,5
S3171,20,19,15,14,8,11,14,6
S3172,19,17,16,14,9,11,14,10
S3173,18,16,17,14,6,12,14,8
S3174,17,15,18,14,10,12,14,9
S3175,16,20,20,14,8,12,14,6
S3176,15,19,19,14,9,12,14,10
S3177,19,19,16,14,6,12,14,8
S3178,18,19,17,14,8,12,14,9
S3179,17,19,18,14,9,12,14,10
S3180,16,19,19,14,6,12,14,8
S3181,20,17,15,14,10,12,14,9
S3182,19,16,16,11,8,12,11,9
S3183,18,15,17,11,9,12,11,10
S3184,17,20,18,11,7,12,11,8
S3185,16,19,20,11,7,12,11,9
S3186,15,19,19,11,8,12,11,10
S3187,19,19,16,11,9,12,11,8
S3188,18,19,17,11,6,12,11,9
S3189,17,19,18,11,10,13,11,10
S3190,16,17,19,11,8,13,11,8
S3191,20,16,15,11,9,13,11,9
S3192,19,15,15,11,8,13,11,9
S3193,18,20,16,11,8,13,11,8
S3194,17,20,17,11,9,13,11,9
S3195,16,20,18,11,6,13,11,6
S3196,15,20,20,11,10,13,11,10
S3197,19,20,19,11,8,13,11,8
S3198,18,20,16,11,9,13,11,9
S3199,17,20,17,11,7,13,11,10
S3200,16,20,18,11,8,13,11,7
S3201,12,14,11,17,7,15,20,5
S3202,13,11,12,16,6,16,19,6
S3203,14,13,13,20,5,17,18,7
S3204,11,12,12,19,8,18,17,5
S3205,12,13,13,18,9,19,16,6
S3206,13,12,14,17,10,20,20,7
S3207,12,11,11,16,9,15,15,5
S3208,13,14,12,15,8,16,16,6
S3209,14,11,13,19,6,17,17,7
S3210,11,13,12,18,7,18,18,8
S3211,12,12,13,17,7,19,19,9
S3212,13,13,14,16,6,20,20,10
S3213,12,11,11,20,5,15,19,8
S3214,13,14,12,19,8,16,18,9
S3215,14,11,13,18,9,17,17,10
S3216,11,13,12,17,10,18,16,8
S3217,12,12,13,16,9,19,20,9
S3218,13,13,14,15,8,20,15,10
S3219,12,11,11,19,6,15,16,8
S3220,13,14,12,18,7,16,17,9
S3221,14,11,13,17,7,17,18,10
S3222,11,13,12,16,6,18,19,8
S3223,12,12,13,20,5,19,20,9
S3224,13,13,14,19,8,20,19,10
S3225,12,12,11,18,9,15,18,8
S3226,13,14,12,17,10,16,17,9
S3227,14,11,13,16,9,17,16,6
S3228,11,13,12,15,8,18,20,6
S3229,12,12,13,19,6,19,15,10
S3230,13,13,14,18,7,20,16,8
S3231,12,14,11,17,7,15,17,9
S3232,13,11,12,16,6,16,18,10
S3233,14,13,13,20,5,17,19,8
S3234,11,12,12,19,8,18,20,9
S3235,12,13,13,18,9,19,19,7
S3236,13,12,14,17,10,20,18,10
S3237,12,14,11,16,9,15,17,8
S3238,13,11,12,15,8,16,16,9
S3239,14,13,13,19,6,17,20,10
S3240,11,12,12,18,7,18,15,8
S3241,12,13,13,17,7,19,16,9
S3242,13,14,14,16,6,20,20,8
S3243,12,11,11,17,5,15,19,10
S3244,13,13,12,16,8,16,18,8
S3245,14,12,13,15,9,17,17,9
S3246,11,14,12,19,10,18,16,10
S3247,12,11,13,18,9,19,20,8
S3248,13,13,14,17,8,20,15,9
S3249,14,12,13,16,6,18,16,7
S3250,12,13,14,15,7,19,17,8
S3251,11,5,7,18,15,7,19,12
S3252,13,6,7,19,16,7,19,13
S3253,14,7,8,20,17,7,20,14
S3254,12,8,9,17,18,7,17,11
S3255,13,9,10,16,19,7,16,12
S3256,11,8,6,15,20,7,15,13
S3257,13,7,7,18,15,7,18,12
S3258,14,6,8,19,16,7,19,13
S3259,12,5,9,20,17,7,20,14
S3260,13,5,7,17,18,7,17,11
S3261,11,6,8,16,19,7,16,12
S3262,13,7,9,15,20,7,15,13
S3263,14,8,10,18,15,7,18,12
S3264,12,9,6,19,16,7,19,13
S3265,13,8,7,20,17,7,20,14
S3266,11,7,8,17,18,7,17,11
S3267,13,6,9,16,19,7,16,12
S3268,14,5,7,15,20,6,15,13
S3269,12,5,8,17,15,6,20,12
S3270,13,6,9,16,16,6,16,13
S3271,11,7,10,15,17,6,15,14
S3272,13,8,6,18,18,6,19,11
S3273,14,9,7,19,19,6,17,12
S3274,12,8,8,20,20,6,20,13
S3275,13,7,9,17,15,6,16,12
S3276,11,6,7,16,16,6,15,13
S3277,13,5,8,15,17,6,19,14
S3278,14,5,9,17,18,6,17,11
S3279,12,6,10,16,19,6,20,12
S3280,13,7,6,15,20,6,16,13
S3281,11,8,7,18,15,6,15,12
S3282,13,9,8,19,16,9,19,13
S3283,14,8,9,20,17,9,17,14
S3284,12,7,7,17,18,9,16,11
S3285,13,6,8,16,19,9,15,12
S3286,11,5,9,15,20,9,19,13
S3287,13,9,10,19,15,9,17,12
S3288,14,5,6,17,16,9,19,13
S3289,12,6,7,16,17,9,19,14
S3290,13,7,8,15,18,9,19,11
S3291,11,8,9,18,19,9,16,12
S3292,13,9,7,19,20,9,15,13
S3293,14,8,8,20,15,10,19,12
S3294,12,7,9,17,16,10,17,13
S3295,13,6,10,16,17,10,19,14
S3296,11,8,6,15,18,10,16,11
S3297,13,7,7,16,19,10,15,12
S3298,14,6,8,15,15,10,19,13
S3299,12,5,9,19,19,10,17,14
S3300,13,10,10,17,20,10,19,12
S3301,11,7,12,13,7,18,12,15
S3302,13,6,12,14,9,19,12,16
S3303,14,5,12,12,8,20,12,17
S3304,12,6,12,13,6,17,12,18
S3305,13,7,12,11,5,16,12,19
S3306,11,8,12,13,10,15,12,20
S3307,13,9,12,14,7,18,12,15
S3308,14,8,12,13,5,19,12,16
S3309,12,7,12,14,8,20,12,17
S3310,13,6,13,12,9,17,13,18
S3311,11,8,13,13,5,16,13,19
S3312,13,7,13,11,8,15,13,20
S3313,14,6,13,13,6,18,13,15
S3314,12,7,13,14,5,19,13,16
S3315,13,5,13,13,10,20,13,17
S3316,11,6,13,14,7,17,13,18
S3317,13,7,13,12,5,16,13,19
S3318,14,8,13,13,8,15,13,20
S3319,12,9,13,11,6,20,13,15
S3320,13,8,14,13,5,20,14,16
S3321,11,7,14,14,10,15,14,17
S3322,13,6,14,13,7,16,14,18
S3323,12,8,14,14,5,17,14,19
S3324,13,7,14,12,6,18,14,20
S3325,14,6,14,13,8,19,14,15
S3326,12,6,14,11,6,20,14,16
S3327,13,5,14,13,5,20,14,17
S3328,11,6,14,14,10,15,14,18
S3329,13,7,14,13,7,16,14,19
S3330,14,8,14,14,5,17,14,20
S3331,12,9,14,12,6,18,14,15
S3332,13,8,14,13,9,19,14,16
S3333,11,7,14,11,8,20,14,17
S3334,13,6,14,13,6,20,14,18
S3335,14,8,11,14,5,15,11,19
S3336,12,7,11,13,10,16,11,20
S3337,13,6,11,14,7,17,11,15
S3338,11,9,11,12,5,18,11,16
S3339,13,5,11,13,9,19,11,17
S3340,14,6,11,11,8,19,11,18
S3341,12,7,11,13,6,19,11,19
S3342,13,8,11,14,5,20,11,20
S3343,11,9,11,13,10,15,11,15
S3344,13,8,11,14,7,16,11,16
S3345,14,7,12,12,8,17,12,17
S3346,12,6,12,13,6,20,12,18
S3347,13,8,12,11,5,15,12,19
S3348,11,7,12,13,10,16,12,20
S3349,13,6,12,14,7,17,12,19
S3350,11,10,12,13,5,18,12,20
S3351,19,6,20,11,12,19,11,6
S3352,18,9,19,12,11,18,12,5
S3353,17,8,18,12,13,19,12,6
S3354,16,6,17,11,14,18,11,9
S3355,15,5,16,14,12,17,14,8
S3356,20,6,15,13,13,16,13,6
S3357,19,9,20,11,11,19,11,5
S3358,18,8,19,12,13,18,12,6
S3359,19,6,18,12,14,19,12,9
S3360,18,5,17,11,12,18,11,8
S3361,17,6,16,14,13,17,14,6
S3362,16,9,15,13,11,16,13,5
S3363,15,8,20,11,13,19,11,6
S3364,20,6,19,12,14,18,12,9
S3365,19,5,18,12,12,19,12,8
S3366,18,6,17,11,13,18,11,6
S3367,19,9,16,14,11,17,14,5
S3368,18,8,15,13,13,16,13,6
S3369,17,6,20,11,14,20,11,9
S3370,16,6,19,12,12,19,12,8
S3371,15,9,18,12,13,18,12,6
S3372,20,8,17,11,11,19,11,5
S3373,19,6,16,14,13,18,14,6
S3374,18,5,15,13,12,17,13,9
S3375,19,6,20,11,13,16,11,8
S3376,18,9,19,12,14,19,12,7
S3377,17,8,18,12,12,18,12,6
S3378,16,6,17,11,13,19,11,5
S3379,15,5,16,14,11,18,14,6
S3380,20,6,15,13,13,17,13,9
S3381,19,9,20,11,14,16,11,8
S3382,18,8,19,12,12,19,12,9
S3383,19,6,18,12,13,18,12,6
S3384,18,5,17,11,11,19,11,5
S3385,17,6,16,14,13,18,14,6
S3386,16,9,15,13,14,17,13,9
S3387,15,8,20,11,12,16,11,8
S3388,20,6,19,12,13,19,12,9
S3389,19,8,18,12,11,18,12,6
S3390,18,6,17,11,13,19,11,5
S3391,19,5,16,14,14,18,14,6
S3392,18,6,15,13,12,17,13,9
S3393,17,9,20,11,13,16,11,8
S3394,16,8,19,12,11,19,12,6
S3395,15,6,18,12,13,18,12,5
S3396,20,8,17,11,14,19,11,6
S3397,19,7,16,14,12,18,14,9
S3398,16,7,15,13,13,17,13,8
S3399,18,7,17,12,11,16,12,5
S3400,17,7,16,13,13,15,13,6
S3401,5,5,20,17,12,19,11,11
S3402,6,5,19,18,11,17,12,13
S3403,9,6,18,20,13,18,12,14
S3404,8,9,17,19,14,20,11,11
S3405,5,8,16,18,11,17,14,12
S3406,6,7,15,17,12,18,13,11
S3407,9,6,20,16,11,20,11,13
S3408,8,5,19,15,13,19,12,14
S3409,6,6,18,20,14,17,12,11
S3410,5,8,17,19,11,18,11,12
S3411,5,8,16,18,12,20,14,11
S3412,6,8,15,17,11,17,13,13
S3413,9,5,20,16,13,18,11,14
S3414,8,6,19,15,14,20,12,11
S3415,5,9,18,20,11,19,12,12
S3416,5,8,17,19,12,17,11,13
S3417,6,6,16,18,11,18,14,11
S3418,9,5,15,17,13,20,13,13
S3419,5,5,20,16,14,17,11,14
S3420,6,6,19,15,11,18,12,11
S3421,9,9,18,20,12,20,12,12
S3422,8,8,17,19,11,19,11,14
S3423,7,6,16,18,13,17,14,11
S3424,6,5,15,17,14,18,13,13
S3425,5,10,20,16,11,20,11,14
S3426,6,5,19,15,12,17,12,11
S3427,5,6,18,20,11,18,12,12
S3428,6,9,17,19,13,20,11,14
S3429,9,8,16,18,14,19,14,11
S3430,8,6,15,17,11,17,13,13
S3431,7,5,20,16,12,18,11,14
S3432,6,5,19,15,11,20,12,11
S3433,5,6,18,20,13,17,12,12
S3434,6,9,17,19,14,18,11,14
S3435,5,8,16,18,11,20,14,11
S3436,6,6,15,17,12,19,13,13
S3437,9,5,20,16,11,17,11,14
S3438,8,9,19,15,13,18,12,11
S3439,7,6,18,20,14,20,12,12
S3440,6,9,17,19,11,17,11,11
S3441,5,8,16,18,12,18,14,11
S3442,6,6,15,17,11,20,13,13
S3443,5,5,20,16,13,19,11,14
S3444,6,9,19,15,14,17,12,11
S3445,9,9,18,20,11,18,12,11
S3446,8,8,17,19,12,20,11,13
S3447,7,6,16,18,11,17,14,14
S3448,6,5,15,17,13,18,13,11
S3449,5,9,17,16,14,20,12,12
S3450,6,5,16,15,11,17,13,14
S3451,7,6,20,20,11,19,11,11
S3452,6,7,19,19,12,19,13,12
S3453,5,6,18,18,12,18,14,12
S3454,6,5,17,17,11,18,11,11
S3455,5,8,16,16,14,17,12,14
S3456,6,9,15,15,13,17,11,13
S3457,9,7,20,20,11,16,13,11
S3458,8,6,19,19,12,16,14,12
S3459,7,5,20,18,12,15,11,12
S3460,6,8,19,17,11,15,11,11
S3461,5,9,18,16,14,19,13,14
S3462,6,7,17,15,13,19,14,13
S3463,5,6,16,20,11,18,11,11
S3464,6,5,15,19,12,18,12,12
S3465,9,8,20,18,12,17,11,12
S3466,8,9,20,17,11,17,13,11
S3467,7,7,19,16,14,16,14,14
S3468,6,6,18,15,13,16,11,13
S3469,5,5,17,20,11,15,11,11
S3470,6,8,16,19,12,15,13,12
S3471,5,9,15,18,12,19,14,12
S3472,6,7,20,17,11,19,11,11
S3473,9,6,20,16,14,18,12,14
S3474,8,5,19,15,13,18,11,13
S3475,7,8,18,20,11,17,13,11
S3476,6,9,17,19,12,17,14,12
S3477,5,7,16,18,12,16,11,12
S3478,6,6,15,17,11,16,11,11
S3479,5,5,20,16,14,15,13,14
S3480,6,8,20,15,13,15,14,13
S3481,9,9,19,20,11,19,11,11
S3482,8,7,18,19,12,19,12,12
S3483,7,6,17,18,12,18,11,12
S3484,6,5,16,17,11,18,13,11
S3485,5,8,15,16,14,17,14,14
S3486,6,9,20,15,13,17,11,13
S3487,5,7,20,20,11,19,11,11
S3488,6,6,20,19,12,19,13,12
S3489,9,5,19,18,12,18,14,12
S3490,8,8,18,17,11,18,11,11
S3491,7,9,17,16,14,17,12,14
S3492,6,7,16,15,13,17,11,13
S3493,5,6,15,20,11,16,13,11
S3494,6,5,20,19,12,16,14,12
S3495,5,8,20,18,12,15,12,12
S3496,6,9,19,17,11,15,11,11
S3497,9,8,18,16,14,19,13,14
S3498,8,5,17,15,13,19,14,13
S3499,5,9,16,17,12,18,12,12
S3500,7,8,15,16,13,18,13,13
S3501,5,9,19,20,12,17,11,12
S3502,8,8,18,19,12,20,12,12
S3503,9,7,17,18,12,20,12,12
S3504,8,6,16,17,12,20,11,12
S3505,5,5,15,16,12,20,14,12
S3506,9,6,20,15,12,20,13,12
S3507,8,5,19,20,12,20,11,12
S3508,6,6,18,19,12,20,12,12
S3509,9,8,17,18,12,20,12,12
S3510,8,9,19,17,13,20,11,13
S3511,7,8,19,16,13,20,14,13
S3512,6,5,18,15,13,20,13,13
S3513,5,9,17,20,13,20,11,13
S3514,6,8,16,19,13,20,12,13
S3515,5,9,15,18,13,20,12,13
S3516,6,8,20,17,13,20,11,13
S3517,9,7,19,16,13,20,14,13
S3518,8,6,18,15,13,20,13,13
S3519,5,5,17,20,13,20,11,13
S3520,9,6,19,19,14,20,12,14
S3521,8,5,18,18,14,18,12,14
S3522,5,6,17,17,14,18,11,14
S3523,5,8,16,16,14,18,14,14
S3524,5,9,15,15,14,18,13,14
S3525,5,8,20,20,14,18,11,14
S3526,8,5,19,19,14,18,12,14
S3527,8,9,18,18,14,18,12,14
S3528,8,8,17,17,14,18,11,14
